Name,Price,Url
Chained Spur,0.005 ,https://market.dota2.net/en/item/190098398-0-Chained%20Spur/
Автограф The International 2021: 9pasha,0.073 ,https://market.dota2.net/en/item/185251566-4590166562-International%202021%20Autograph%3A%209pasha/
Chained Wings,0.024 ,https://market.dota2.net/en/item/190098376-674958152-Chained%20Wings/
Ol' Chopper's Grizzled Face,0.048 ,https://market.dota2.net/en/item/190098326-4194794267-Ol%27%20Chopper%27s%20Grizzled%20Face/
Chained Spur,0.006 ,https://market.dota2.net/en/item/190098398-5848641730-Chained%20Spur/
Ol' Chopper's Grizzled Face,0.03 ,https://market.dota2.net/en/item/190098326-5859940844-Ol%27%20Chopper%27s%20Grizzled%20Face/
Chained Wings,0.023 ,https://market.dota2.net/en/item/190098376-4204205809-Chained%20Wings/
Chained Spur,0.03 ,https://market.dota2.net/en/item/190098398-5913241764-Chained%20Spur/
Автограф The International 2021: Mrrr,0.264 ,https://market.dota2.net/en/item/185251566-4590250698-International%202021%20Autograph%3A%20Mrrr/
Ol' Chopper's Grizzled Face,0.02 ,https://market.dota2.net/en/item/190098326-5874678206-Ol%27%20Chopper%27s%20Grizzled%20Face/
Автограф The International 2021: odpixel,0.08 ,https://market.dota2.net/en/item/185251566-4590264292-International%202021%20Autograph%3A%20odpixel/
Gift of the Sea Shoulders,0.01 ,https://market.dota2.net/en/item/190098399-57943523-Gift%20of%20the%20Sea%20Shoulders/
Chained Wings,0.03 ,https://market.dota2.net/en/item/190098376-5916616866-Chained%20Wings/
Автограф The International 2021: gareth,4.58 ,https://market.dota2.net/en/item/185251566-4590338588-International%202021%20Autograph%3A%20gareth/
Gift of the Sea Shoulders,0.01 ,https://market.dota2.net/en/item/190098399-2949220653-Gift%20of%20the%20Sea%20Shoulders/
Ol' Chopper's Grizzled Face,0.029 ,https://market.dota2.net/en/item/190098326-5916619326-Ol%27%20Chopper%27s%20Grizzled%20Face/
Автограф The International 2021: XBOCT,1 ,https://market.dota2.net/en/item/185251566-4590399458-International%202021%20Autograph%3A%20XBOCT/
Ol' Chopper's Chains,0.005 ,https://market.dota2.net/en/item/190098377-675596964-Ol%27%20Chopper%27s%20Chains/
Ol' Chopper's Chains,0.005 ,https://market.dota2.net/en/item/190098377-1625510296-Ol%27%20Chopper%27s%20Chains/
Автограф The International 2021: Adekvat,0.18 ,https://market.dota2.net/en/item/185251566-4590432169-International%202021%20Autograph%3A%20Adekvat/
Автограф The International 2021: Wind,0.229 ,https://market.dota2.net/en/item/185251566-4590448462-International%202021%20Autograph%3A%20Wind/
Набор «Malicious Efflorescence»,0.02 ,https://market.dota2.net/en/item/190098424-1507031039-Malicious%20Efflorescence%20Set/
Набор Malicious Efflorescence,0.036 ,https://market.dota2.net/en/item/190098424-5859934716-Malicious%20Efflorescence%20Set/
Sacred Orb Carapace,0.005 ,https://market.dota2.net/en/item/190098327-5854057811-Sacred%20Orb%20Carapace/
Sacred Orb Carapace,0.005 ,https://market.dota2.net/en/item/190098327-5859934716-Sacred%20Orb%20Carapace/
Набор Malicious Efflorescence,0.02 ,https://market.dota2.net/en/item/190098424-5901867097-Malicious%20Efflorescence%20Set/
Sacred Orb Carapace,0.01 ,https://market.dota2.net/en/item/190098327-5874660731-Sacred%20Orb%20Carapace/
Sacred Orb Carapace,0.01 ,https://market.dota2.net/en/item/190098327-5917036114-Sacred%20Orb%20Carapace/
Автограф The International 2021: tsunami,0.1 ,https://market.dota2.net/en/item/185251566-4590504498-International%202021%20Autograph%3A%20tsunami/
Sacred Orb Helm,0.005 ,https://market.dota2.net/en/item/190098328-0-Sacred%20Orb%20Helm/
Sacred Orb Helm,0.008 ,https://market.dota2.net/en/item/190098328-5768130972-Sacred%20Orb%20Helm/
Автограф The International 2021: lacoste,0.08 ,https://market.dota2.net/en/item/185251566-4590604464-International%202021%20Autograph%3A%20lacoste/
Ol' Chopper's Chains,0.005 ,https://market.dota2.net/en/item/190098377-5777405389-Ol%27%20Chopper%27s%20Chains/
Набор Arms of the Bladebreaker Order,0.03 ,https://market.dota2.net/en/item/190098428-57939888-Arms%20of%20the%20Bladebreaker%20Order%20Set/
Автограф The International 2021: purge,0.08 ,https://market.dota2.net/en/item/185251566-4590643748-International%202021%20Autograph%3A%20purge/
Sacred Orb Helm,0.01 ,https://market.dota2.net/en/item/190098328-5874660731-Sacred%20Orb%20Helm/
Набор «Arms of the Bladebreaker Order»,1.5 ,https://market.dota2.net/en/item/190098428-1507031039-Arms%20of%20the%20Bladebreaker%20Order%20Set/
Автограф The International 2021: lyrical,0.08 ,https://market.dota2.net/en/item/185251566-4590675924-International%202021%20Autograph%3A%20lyrical/
Gift of the Sea Shoulders,0.01 ,https://market.dota2.net/en/item/190098399-5917031864-Gift%20of%20the%20Sea%20Shoulders/
Набор Arms of the Bladebreaker Order,0.04 ,https://market.dota2.net/en/item/190098428-5899224877-Arms%20of%20the%20Bladebreaker%20Order%20Set/
Chained Guard,0.005 ,https://market.dota2.net/en/item/190098401-1625510296-Chained%20Guard/
Sacred Orb Venom Claws,0.005 ,https://market.dota2.net/en/item/190098329-0-Sacred%20Orb%20Venom%20Claws/
Автограф The International 2021: dendi,1 ,https://market.dota2.net/en/item/185251566-4590803222-International%202021%20Autograph%3A%20dendi/
Sacred Orb Venom Claws,0.005 ,https://market.dota2.net/en/item/190098329-4214127470-Sacred%20Orb%20Venom%20Claws/
Chained Guard,0.01 ,https://market.dota2.net/en/item/190098401-5710986962-Chained%20Guard/
Sacred Orb Venom Claws,0.01 ,https://market.dota2.net/en/item/190098329-5822799313-Sacred%20Orb%20Venom%20Claws/
Chained Guard,0.01 ,https://market.dota2.net/en/item/190098401-5768130972-Chained%20Guard/
Автограф The International 2021: frankie,0.1 ,https://market.dota2.net/en/item/185251566-4590914454-International%202021%20Autograph%3A%20frankie/
Набор Redmoon Assassin's Secret,0.01 ,https://market.dota2.net/en/item/190098429-5848641734-Redmoon%20Assassin%27s%20Secret%20Set/
Набор Redmoon Assassin's Secret,0.017 ,https://market.dota2.net/en/item/190098429-5852066701-Redmoon%20Assassin%27s%20Secret%20Set/
Chained Guard,0.01 ,https://market.dota2.net/en/item/190098401-5866725048-Chained%20Guard/
Автограф The International 2021: Wind,0.23 ,https://market.dota2.net/en/item/185251566-4590968358-International%202021%20Autograph%3A%20Wind/
Gallows Understudy Mantle,0.005 ,https://market.dota2.net/en/item/190098378-1625510296-Gallows%20Understudy%20Mantle/
Набор Redmoon Assassin's Secret,0.01 ,https://market.dota2.net/en/item/190098429-5888558040-Redmoon%20Assassin%27s%20Secret%20Set/
Sacred Orb Venom Claws,0.005 ,https://market.dota2.net/en/item/190098329-5917216209-Sacred%20Orb%20Venom%20Claws/
Chained Guard,0.005 ,https://market.dota2.net/en/item/190098401-5916616508-Chained%20Guard/
Chained Guard,0.005 ,https://market.dota2.net/en/item/190098401-5916669921-Chained%20Guard/
Набор «The Ol' Chopper's»,0.04 ,https://market.dota2.net/en/item/190098430-1507031039-The%20Ol%27%20Chopper%27s%20Set/
Автограф The International 2021: lacoste,0.079 ,https://market.dota2.net/en/item/185251566-4591635241-International%202021%20Autograph%3A%20lacoste/
Набор The Ol' Chopper's,0.05 ,https://market.dota2.net/en/item/190098430-5914570419-The%20Ol%27%20Chopper%27s%20Set/
Автограф The International 2021: purge,0.08 ,https://market.dota2.net/en/item/185251566-4592297758-International%202021%20Autograph%3A%20purge/
Gallows Understudy Mantle,0.03 ,https://market.dota2.net/en/item/190098378-5897121292-Gallows%20Understudy%20Mantle/
Gift of the Sea Dorsal Wings,0.01 ,https://market.dota2.net/en/item/190098402-4192701671-Gift%20of%20the%20Sea%20Dorsal%20Wings/
Набор The Gallows Understudy,0.03 ,https://market.dota2.net/en/item/190098431-5899222371-The%20Gallows%20Understudy%20Set/
Gift of the Sea Dorsal Wings,0.01 ,https://market.dota2.net/en/item/190098402-4331420974-Gift%20of%20the%20Sea%20Dorsal%20Wings/
Автограф The International 2021: Sdn,0.169 ,https://market.dota2.net/en/item/185251566-4594047718-International%202021%20Autograph%3A%20Sdn/
Gift of the Sea Dorsal Wings,0.01 ,https://market.dota2.net/en/item/190098402-5800053160-Gift%20of%20the%20Sea%20Dorsal%20Wings/
Набор «Gift of the Sea»,0.029 ,https://market.dota2.net/en/item/190098432-57944754-Gift%20of%20the%20Sea%20Set/
Wolfhound Rifle,0.11 ,https://market.dota2.net/en/item/190098330-5914627684-Wolfhound%20Rifle/
Набор Gift of the Sea,0.04 ,https://market.dota2.net/en/item/190098432-5852066701-Gift%20of%20the%20Sea%20Set/
Набор Gift of the Sea,0.03 ,https://market.dota2.net/en/item/190098432-5861322222-Gift%20of%20the%20Sea%20Set/
Ol' Chopper's Meat Jacket,0.008 ,https://market.dota2.net/en/item/190098379-5778252440-Ol%27%20Chopper%27s%20Meat%20Jacket/
Ol' Chopper's Meat Jacket,0.01 ,https://market.dota2.net/en/item/190098379-5874660731-Ol%27%20Chopper%27s%20Meat%20Jacket/
Набор Gift of the Sea,0.039 ,https://market.dota2.net/en/item/190098432-5918302131-Gift%20of%20the%20Sea%20Set/
Автограф The International 2021: odpixel,0.1 ,https://market.dota2.net/en/item/185251566-4721232112-International%202021%20Autograph%3A%20odpixel/
Gift of the Sea Dorsal Wings,0.03 ,https://market.dota2.net/en/item/190098402-5915305401-Gift%20of%20the%20Sea%20Dorsal%20Wings/
Flaming Scepter of Ancestral Luck,0.03 ,https://market.dota2.net/en/item/190098331-3563032149-Flaming%20Scepter%20of%20Ancestral%20Luck/
Набор Chained Mistress,0.01 ,https://market.dota2.net/en/item/190098435-5774829146-Chained%20Mistress%20Set/
Автограф: [A]s4,2.419 ,https://market.dota2.net/en/item/185251566-5280577983-Autograph%3A%20%5BA%5Ds4/
Ol' Chopper's Meat Jacket,0.03 ,https://market.dota2.net/en/item/190098379-5917216209-Ol%27%20Chopper%27s%20Meat%20Jacket/
Prestidigitator's Wraps,0.006 ,https://market.dota2.net/en/item/190098403-674080079-Prestidigitator%27s%20Wraps/
Gallows Understudy Hood,0.01 ,https://market.dota2.net/en/item/190098380-57943523-Gallows%20Understudy%20Hood/
Prestidigitator's Wraps,0.03 ,https://market.dota2.net/en/item/190098403-5900203895-Prestidigitator%27s%20Wraps/
Prestidigitator's Wraps,0.03 ,https://market.dota2.net/en/item/190098403-5913257710-Prestidigitator%27s%20Wraps/
Flaming Scepter of Ancestral Luck,0.01 ,https://market.dota2.net/en/item/190098331-5857645439-Flaming%20Scepter%20of%20Ancestral%20Luck/
Gallows Understudy Hood,0.006 ,https://market.dota2.net/en/item/190098380-4189721093-Gallows%20Understudy%20Hood/
Flaming Scepter of Ancestral Luck,0.01 ,https://market.dota2.net/en/item/190098331-5865477662-Flaming%20Scepter%20of%20Ancestral%20Luck/
Gallows Understudy Hood,0.03 ,https://market.dota2.net/en/item/190098380-5917031213-Gallows%20Understudy%20Hood/
Автограф The International 2021: odpixel,0.08 ,https://market.dota2.net/en/item/185251566-5741622448-International%202021%20Autograph%3A%20odpixel/
Flaming Scepter of Ancestral Luck,0.01 ,https://market.dota2.net/en/item/190098331-5906186561-Flaming%20Scepter%20of%20Ancestral%20Luck/
Prestidigitator's Oculus,0.006 ,https://market.dota2.net/en/item/190098404-5906186328-Prestidigitator%27s%20Oculus/
Prestidigitator's Oculus,0.03 ,https://market.dota2.net/en/item/190098404-5910898962-Prestidigitator%27s%20Oculus/
Prestidigitator's Oculus,0.03 ,https://market.dota2.net/en/item/190098404-5913334114-Prestidigitator%27s%20Oculus/
Tails of Resonant Vibrance,0.01 ,https://market.dota2.net/en/item/193102320-5771021122-Tails%20of%20Resonant%20Vibrance/
Bracer and Band of Ancestral Luck,0.006 ,https://market.dota2.net/en/item/190098332-57944754-Bracer%20and%20Band%20of%20Ancestral%20Luck/
Bracer and Band of Ancestral Luck,0.01 ,https://market.dota2.net/en/item/190098332-1625510296-Bracer%20and%20Band%20of%20Ancestral%20Luck/
Prestidigitator's Shiners,0.005 ,https://market.dota2.net/en/item/190098406-0-Prestidigitator%27s%20Shiners/
Tails of Resonant Vibrance,0.02 ,https://market.dota2.net/en/item/193102320-5900349850-Tails%20of%20Resonant%20Vibrance/
Ol' Chopper's Dinner Bringer,0.01 ,https://market.dota2.net/en/item/190098381-5872472823-Ol%27%20Chopper%27s%20Dinner%20Bringer/
Prestidigitator's Shiners,0.01 ,https://market.dota2.net/en/item/190098406-2247249524-Prestidigitator%27s%20Shiners/
Ol' Chopper's Dinner Bringer,0.01 ,https://market.dota2.net/en/item/190098381-5908503781-Ol%27%20Chopper%27s%20Dinner%20Bringer/
Bracer and Band of Ancestral Luck,0.014 ,https://market.dota2.net/en/item/190098332-5709534009-Bracer%20and%20Band%20of%20Ancestral%20Luck/
Hood of Resonant Vibrance,0.05 ,https://market.dota2.net/en/item/193102321-718253599-Hood%20of%20Resonant%20Vibrance/
Автограф The International 2021: avo,0.07 ,https://market.dota2.net/en/item/185251566-5783520556-International%202021%20Autograph%3A%20avo/
Bracer and Band of Ancestral Luck,0.006 ,https://market.dota2.net/en/item/190098332-5844757639-Bracer%20and%20Band%20of%20Ancestral%20Luck/
Bracer and Band of Ancestral Luck,0.008 ,https://market.dota2.net/en/item/190098332-5848641730-Bracer%20and%20Band%20of%20Ancestral%20Luck/
Prestidigitator's Shiners,0.02 ,https://market.dota2.net/en/item/190098406-5889246395-Prestidigitator%27s%20Shiners/
Bracer and Band of Ancestral Luck,0.02 ,https://market.dota2.net/en/item/190098332-5873072060-Bracer%20and%20Band%20of%20Ancestral%20Luck/
Hood of Resonant Vibrance,0.075 ,https://market.dota2.net/en/item/193102321-5852068596-Hood%20of%20Resonant%20Vibrance/
Bracer and Band of Ancestral Luck,0.03 ,https://market.dota2.net/en/item/190098332-5897121292-Bracer%20and%20Band%20of%20Ancestral%20Luck/
Bracer and Band of Ancestral Luck,0.01 ,https://market.dota2.net/en/item/190098332-5906186561-Bracer%20and%20Band%20of%20Ancestral%20Luck/
Hood of Resonant Vibrance,0.06 ,https://market.dota2.net/en/item/193102321-5910543546-Hood%20of%20Resonant%20Vibrance/
Bracer and Band of Ancestral Luck,0.01 ,https://market.dota2.net/en/item/190098332-5912357980-Bracer%20and%20Band%20of%20Ancestral%20Luck/
Hood of Resonant Vibrance,0.06 ,https://market.dota2.net/en/item/193102321-5912331913-Hood%20of%20Resonant%20Vibrance/
Ol' Chopper's Dinner Bringer,0.03 ,https://market.dota2.net/en/item/190098381-5910901330-Ol%27%20Chopper%27s%20Dinner%20Bringer/
Shawl of Resonant Vibrance,0.006 ,https://market.dota2.net/en/item/193102322-3361778366-Shawl%20of%20Resonant%20Vibrance/
Ol' Chopper's Dinner Bringer,0.01 ,https://market.dota2.net/en/item/190098381-5913241764-Ol%27%20Chopper%27s%20Dinner%20Bringer/
Roshan Hunter Head,0.01 ,https://market.dota2.net/en/item/226859675-5857645439-Roshan%20Hunter%20Head/
100-Proof Jug,0.1 ,https://market.dota2.net/en/item/57939542-0-100-Proof%20Jug/
Armor of the Radiant Crusader,0.008 ,https://market.dota2.net/en/item/57939545-0-Armor%20of%20the%20Radiant%20Crusader/
Armor of the Radiant Crusader,0.01 ,https://market.dota2.net/en/item/57939545-93973071-Armor%20of%20the%20Radiant%20Crusader/
Armor of the Radiant Crusader,0.01 ,https://market.dota2.net/en/item/57939545-1625510296-Armor%20of%20the%20Radiant%20Crusader/
Armor of the Radiant Crusader,0.01 ,https://market.dota2.net/en/item/57939545-5695290297-Armor%20of%20the%20Radiant%20Crusader/
Armor of the Radiant Crusader,0.01 ,https://market.dota2.net/en/item/57939545-5821971066-Armor%20of%20the%20Radiant%20Crusader/
Armor of the Radiant Crusader,0.01 ,https://market.dota2.net/en/item/57939545-5859934868-Armor%20of%20the%20Radiant%20Crusader/
Armor of the Radiant Crusader,0.01 ,https://market.dota2.net/en/item/57939545-5910898962-Armor%20of%20the%20Radiant%20Crusader/
Armor of the Radiant Crusader,0.01 ,https://market.dota2.net/en/item/57939545-5917134417-Armor%20of%20the%20Radiant%20Crusader/
Aspect Wraps of the High Plains,0.019 ,https://market.dota2.net/en/item/57939546-0-Aspect%20Wraps%20of%20the%20High%20Plains/
Aspect Wraps of the High Plains,0.029 ,https://market.dota2.net/en/item/57939546-715990580-Aspect%20Wraps%20of%20the%20High%20Plains/
Aspect Wraps of the High Plains,0.02 ,https://market.dota2.net/en/item/57939546-4190756042-Aspect%20Wraps%20of%20the%20High%20Plains/
Aspect Wraps of the High Plains,0.02 ,https://market.dota2.net/en/item/57939546-5740159521-Aspect%20Wraps%20of%20the%20High%20Plains/
Aspect Wraps of the High Plains,0.02 ,https://market.dota2.net/en/item/57939546-5822799313-Aspect%20Wraps%20of%20the%20High%20Plains/
Aspect Wraps of the High Plains,0.02 ,https://market.dota2.net/en/item/57939546-5888555661-Aspect%20Wraps%20of%20the%20High%20Plains/
Aspect Wraps of the High Plains,0.038 ,https://market.dota2.net/en/item/57939546-5891519740-Aspect%20Wraps%20of%20the%20High%20Plains/
Aspect Wraps of the High Plains,0.029 ,https://market.dota2.net/en/item/57939546-5916616508-Aspect%20Wraps%20of%20the%20High%20Plains/
Набор Aspects of Beast and Man,0.817 ,https://market.dota2.net/en/item/57939547-93973071-Aspects%20of%20Beast%20and%20Man%20Set/
Back Hook - Off-Hand,0.009 ,https://market.dota2.net/en/item/57939548-0-Back%20Hook%20-%20Off-Hand/
Back Hook - Off-Hand,0.026 ,https://market.dota2.net/en/item/57939548-5859934868-Back%20Hook%20-%20Off-Hand/
Back Hook - Off-Hand,0.025 ,https://market.dota2.net/en/item/57939548-5916616508-Back%20Hook%20-%20Off-Hand/
Back Hook - Off-Hand,0.025 ,https://market.dota2.net/en/item/57939548-5917136668-Back%20Hook%20-%20Off-Hand/
Back Hook,0.01 ,https://market.dota2.net/en/item/57939549-0-Back%20Hook/
Back Hook,0.066 ,https://market.dota2.net/en/item/57939549-58046424-Back%20Hook/
Back Hook,0.01 ,https://market.dota2.net/en/item/57939549-93973071-Back%20Hook/
Back Hook,0.01 ,https://market.dota2.net/en/item/57939549-5703725170-Back%20Hook/
Back Hook,0.009 ,https://market.dota2.net/en/item/57939549-5853308110-Back%20Hook/
Back Hook,0.03 ,https://market.dota2.net/en/item/57939549-5859934868-Back%20Hook/
Back Hook,0.01 ,https://market.dota2.net/en/item/57939549-5906186328-Back%20Hook/
Back-Ache,0.006 ,https://market.dota2.net/en/item/57939550-0-Back-Ache/
Back-Ache,0.006 ,https://market.dota2.net/en/item/57939550-1363818137-Back-Ache/
Back-Ache,0.009 ,https://market.dota2.net/en/item/57939550-4253902571-Back-Ache/
Back-Ache,0.009 ,https://market.dota2.net/en/item/57939550-5695290297-Back-Ache/
Back-Ache,0.005 ,https://market.dota2.net/en/item/57939550-5910898962-Back-Ache/
Back-Ache,0.005 ,https://market.dota2.net/en/item/57939550-5916616866-Back-Ache/
Back-Ache,0.005 ,https://market.dota2.net/en/item/57939550-5917136668-Back-Ache/
Beard of Cycles,0.01 ,https://market.dota2.net/en/item/57939551-0-Beard%20of%20Cycles/
Beard of Cycles,0.01 ,https://market.dota2.net/en/item/57939551-93973071-Beard%20of%20Cycles/
Beard of Cycles,0.01 ,https://market.dota2.net/en/item/57939551-5821971066-Beard%20of%20Cycles/
Beard of Cycles,0.01 ,https://market.dota2.net/en/item/57939551-5843883457-Beard%20of%20Cycles/
Beard of Cycles,0.019 ,https://market.dota2.net/en/item/57939551-5897121292-Beard%20of%20Cycles/
Beard of Cycles,0.03 ,https://market.dota2.net/en/item/57939551-5899222232-Beard%20of%20Cycles/
Beard of Cycles,0.01 ,https://market.dota2.net/en/item/57939551-5906186328-Beard%20of%20Cycles/
Beard of Cycles,0.019 ,https://market.dota2.net/en/item/57939551-5916616866-Beard%20of%20Cycles/
Beard of the Peace-Bringer,0.02 ,https://market.dota2.net/en/item/57939552-0-Beard%20of%20the%20Peace-Bringer/
Beard of the Peace-Bringer,0.029 ,https://market.dota2.net/en/item/57939552-57943523-Beard%20of%20the%20Peace-Bringer/
Beard of the Peace-Bringer,0.024 ,https://market.dota2.net/en/item/57939552-5711365736-Beard%20of%20the%20Peace-Bringer/
Beard of the Peace-Bringer,0.024 ,https://market.dota2.net/en/item/57939552-5711366961-Beard%20of%20the%20Peace-Bringer/
Beard of the Peace-Bringer,0.02 ,https://market.dota2.net/en/item/57939552-5771135782-Beard%20of%20the%20Peace-Bringer/
Beard of the Peace-Bringer,0.02 ,https://market.dota2.net/en/item/57939552-5773217914-Beard%20of%20the%20Peace-Bringer/
Beard of the Peace-Bringer,0.02 ,https://market.dota2.net/en/item/57939552-5782633657-Beard%20of%20the%20Peace-Bringer/
Beard of the Peace-Bringer,0.02 ,https://market.dota2.net/en/item/57939552-5848642343-Beard%20of%20the%20Peace-Bringer/
Beard of the Peace-Bringer,0.02 ,https://market.dota2.net/en/item/57939552-5888555661-Beard%20of%20the%20Peace-Bringer/
Beard of the Peace-Bringer,0.03 ,https://market.dota2.net/en/item/57939552-5899222232-Beard%20of%20the%20Peace-Bringer/
Beard of the Peace-Bringer,0.02 ,https://market.dota2.net/en/item/57939552-5917134417-Beard%20of%20the%20Peace-Bringer/
Beast-Jaw Bludgeoner,0.005 ,https://market.dota2.net/en/item/57939553-0-Beast-Jaw%20Bludgeoner/
Beast-Jaw Bludgeoner,0.01 ,https://market.dota2.net/en/item/57939553-5821971066-Beast-Jaw%20Bludgeoner/
Beast-Jaw Bludgeoner,0.005 ,https://market.dota2.net/en/item/57939553-5822799313-Beast-Jaw%20Bludgeoner/
Beast-Jaw Bludgeoner,0.022 ,https://market.dota2.net/en/item/57939553-5868674411-Beast-Jaw%20Bludgeoner/
Beast-Jaw Bludgeoner,0.009 ,https://market.dota2.net/en/item/57939553-5910898962-Beast-Jaw%20Bludgeoner/
Beast-Jaw Bludgeoner,0.009 ,https://market.dota2.net/en/item/57939553-5917216209-Beast-Jaw%20Bludgeoner/
Beast-Jaw Bludgeoner,0.03 ,https://market.dota2.net/en/item/57939553-5919347168-Beast-Jaw%20Bludgeoner/
Berserker's Belt,0.01 ,https://market.dota2.net/en/item/57939554-0-Berserker%27s%20Belt/
Berserker's Belt,0.01 ,https://market.dota2.net/en/item/57939554-57944754-Berserker%27s%20Belt/
Berserker's Belt,0.01 ,https://market.dota2.net/en/item/57939554-5545999421-Berserker%27s%20Belt/
Berserker's Helm,0.01 ,https://market.dota2.net/en/item/57939555-0-Berserker%27s%20Helm/
Berserker's Helm,0.01 ,https://market.dota2.net/en/item/57939555-5657207547-Berserker%27s%20Helm/
Berserker's Helm,0.01 ,https://market.dota2.net/en/item/57939555-5719093499-Berserker%27s%20Helm/
Berserker's Helm,0.01 ,https://market.dota2.net/en/item/57939555-5821971066-Berserker%27s%20Helm/
Berserker's Helm,0.01 ,https://market.dota2.net/en/item/57939555-5870221046-Berserker%27s%20Helm/
Berserker's Helm,0.03 ,https://market.dota2.net/en/item/57939555-5919347168-Berserker%27s%20Helm/
Berserker's Pauldron,0.01 ,https://market.dota2.net/en/item/57939556-0-Berserker%27s%20Pauldron/
Berserker's Pauldron,0.01 ,https://market.dota2.net/en/item/57939556-57944754-Berserker%27s%20Pauldron/
Berserker's Pauldron,0.009 ,https://market.dota2.net/en/item/57939556-4215295881-Berserker%27s%20Pauldron/
Berserker's Pauldron,0.023 ,https://market.dota2.net/en/item/57939556-5859934868-Berserker%27s%20Pauldron/
Berserker's Pauldron,0.022 ,https://market.dota2.net/en/item/57939556-5913241764-Berserker%27s%20Pauldron/
Blade of the Dark Ancients,0.09 ,https://market.dota2.net/en/item/57939557-0-Blade%20of%20the%20Dark%20Ancients/
Blade of the Dark Ancients,0.1 ,https://market.dota2.net/en/item/57939557-58046424-Blade%20of%20the%20Dark%20Ancients/
Blade of the Dark Ancients,0.184 ,https://market.dota2.net/en/item/57939557-93973071-Blade%20of%20the%20Dark%20Ancients/
Blade of the Dark Ancients,1.079 ,https://market.dota2.net/en/item/57939557-4231969345-Blade%20of%20the%20Dark%20Ancients/
Blade of the Dark Ancients,0.149 ,https://market.dota2.net/en/item/57939557-5813434020-Blade%20of%20the%20Dark%20Ancients/
Blade of the Dark Ancients,0.184 ,https://market.dota2.net/en/item/57939557-5895152730-Blade%20of%20the%20Dark%20Ancients/
Blade of the Dark Ancients,0.101 ,https://market.dota2.net/en/item/57939557-5914364457-Blade%20of%20the%20Dark%20Ancients/
Bracers of the Burning Cabal,0.01 ,https://market.dota2.net/en/item/57939558-0-Bracers%20of%20the%20Burning%20Cabal/
Bracers of the Burning Cabal,0.01 ,https://market.dota2.net/en/item/57939558-5821971066-Bracers%20of%20the%20Burning%20Cabal/
Bracers of the Burning Cabal,0.01 ,https://market.dota2.net/en/item/57939558-5825711545-Bracers%20of%20the%20Burning%20Cabal/
Bracers of the Burning Cabal,0.023 ,https://market.dota2.net/en/item/57939558-5827427156-Bracers%20of%20the%20Burning%20Cabal/
Bracers of the Burning Cabal,0.024 ,https://market.dota2.net/en/item/57939558-5859934868-Bracers%20of%20the%20Burning%20Cabal/
Bracers of the Burning Cabal,0.01 ,https://market.dota2.net/en/item/57939558-5897689373-Bracers%20of%20the%20Burning%20Cabal/
Bracers of the Burning Cabal,0.023 ,https://market.dota2.net/en/item/57939558-5910898962-Bracers%20of%20the%20Burning%20Cabal/
Bracers of the Burning Cabal,0.01 ,https://market.dota2.net/en/item/57939558-5917031864-Bracers%20of%20the%20Burning%20Cabal/
Bracers of the Ebony Tower,0.04 ,https://market.dota2.net/en/item/57939559-0-Bracers%20of%20the%20Ebony%20Tower/
Bracers of the Ebony Tower,0.045 ,https://market.dota2.net/en/item/57939559-5912626306-Bracers%20of%20the%20Ebony%20Tower/
Bracers of the Ebony Tower,0.047 ,https://market.dota2.net/en/item/57939559-5916616508-Bracers%20of%20the%20Ebony%20Tower/
Bracers of the Radiant Crusader,0.019 ,https://market.dota2.net/en/item/57939560-0-Bracers%20of%20the%20Radiant%20Crusader/
Bracers of the Radiant Crusader,0.02 ,https://market.dota2.net/en/item/57939560-679748457-Bracers%20of%20the%20Radiant%20Crusader/
Call of the Dendrochron,0.06 ,https://market.dota2.net/en/item/57939561-0-Call%20of%20the%20Dendrochron/
Call of the Dendrochron,0.088 ,https://market.dota2.net/en/item/57939561-57943523-Call%20of%20the%20Dendrochron/
Call of the Dendrochron,0.074 ,https://market.dota2.net/en/item/57939561-93973071-Call%20of%20the%20Dendrochron/
Call of the Dendrochron,0.095 ,https://market.dota2.net/en/item/57939561-4194486819-Call%20of%20the%20Dendrochron/
Call of the Dendrochron,0.087 ,https://market.dota2.net/en/item/57939561-5899222232-Call%20of%20the%20Dendrochron/
Call of the Dendrochron,0.072 ,https://market.dota2.net/en/item/57939561-5916616508-Call%20of%20the%20Dendrochron/
Cape of Verdant Dreaming,0.009 ,https://market.dota2.net/en/item/57939562-0-Cape%20of%20Verdant%20Dreaming/
Cape of Verdant Dreaming,0.01 ,https://market.dota2.net/en/item/57939562-5816811654-Cape%20of%20Verdant%20Dreaming/
Cape of Verdant Dreaming,0.008 ,https://market.dota2.net/en/item/57939562-5851069604-Cape%20of%20Verdant%20Dreaming/
Cape of Verdant Dreaming,0.009 ,https://market.dota2.net/en/item/57939562-5853513351-Cape%20of%20Verdant%20Dreaming/
Cape of Verdant Dreaming,0.01 ,https://market.dota2.net/en/item/57939562-5917134417-Cape%20of%20Verdant%20Dreaming/
Cape of Verdant Dreaming,0.025 ,https://market.dota2.net/en/item/57939562-5918357958-Cape%20of%20Verdant%20Dreaming/
Cape of the Burning Cabal,0.04 ,https://market.dota2.net/en/item/57939563-0-Cape%20of%20the%20Burning%20Cabal/
Cape of the Burning Cabal,0.043 ,https://market.dota2.net/en/item/57939563-4187535720-Cape%20of%20the%20Burning%20Cabal/
